"ID []","Local []","Irradiance [W/m^2]","T_ambient [Degrees Celsius]","T_ground [Degrees Celsius]","Wind [m/s]","Cloud [okta]","Pressure [Pa]","Rain [mm/hr]","Diffuse [W/m^2]","Direct [W/m^2]","Elevation [Degrees]","Azimuth [Degrees]"
4357,"0000-06-30 12:30:00",525.855,21.714,17.64,4.254,5.499,101439.065,0.088,276.195,248.081,60.143,201.951
4358,"0000-06-30 13:30:00",457.037,21.767,18.083,4.267,5.37,101418.131,0.067,259.763,195.221,54.916,225.907
4359,"0000-06-30 14:30:00",401.197,21.564,18.345,4.213,5.203,101421.313,0.182,227.482,178.372,47.274,244.321
4360,"0000-06-30 15:30:00",343.111,21.371,18.83,4.229,5.009,101388.809,0.301,187.3,160.163,38.464,258.801
4361,"0000-06-30 16:30:00",259.174,20.919,19.086,4.095,4.705,101375.915,0.24,137.506,126.061,29.145,271.193
4362,"0000-06-30 17:30:00",171.297,20.249,19.438,3.862,4.552,101377.128,0.161,97.403,76.355,19.928,282.437
4363,"0000-06-30 18:30:00",84.615,19.224,18.321,3.467,4.4,101385.115,0.095,58.523,27.204,11.07,293.417
4364,"0000-06-30 19:30:00",16.987,17.668,17.123,2.925,4.241,101403.987,0.132,15.066,2.029,2.927,304.638
4365,"0000-06-30 20:30:00",0.053,16.499,16.001,2.684,4.355,101423.139,0.086,0.049,0,-4.15,316.478
4366,"0000-06-30 21:30:00",0,15.89,14.986,2.664,4.535,101424.533,0.037,0,0,-9.78,329.16
4367,"0000-06-30 22:30:00",0,15.462,14.027,2.846,4.546,101414.754,0.026,0,0,-13.585,342.694
4368,"0000-06-30 23:30:00",0,15.005,13.041,2.865,4.258,101401.936,0.095,0,0,-15.246,334.67
4369,"0000-07-01 00:30:00",0,14.614,12.809,2.851,4.313,101384.671,0.093,0,0,-14.606,11.077
4370,"0000-07-01 01:30:00",0.005,14.141,12.596,2.889,4.626,101361.89,0.133,0,0,-11.706,24.991
4371,"0000-07-01 02:30:00",0.013,13.828,12.38,2.935,4.993,101352.84,0.167,0,0,-6.866,38.001
4372,"0000-07-01 03:30:00",3.406,13.677,12.149,2.953,4.93,101354.389,0.155,3.465,0.018,-0.386,50.204
4373,"0000-07-01 04:30:00",46.522,14.385,12.065,3.088,4.79,101358.139,0.212,37.258,10.515,7.325,61.666
4374,"0000-07-01 05:30:00",125.063,15.525,12.137,3.351,4.748,101371.993,0.174,78.765,49.282,15.901,72.707
4375,"0000-07-01 06:30:00",221.446,16.625,12.931,3.855,4.63,101387.363,0.322,119.748,106.945,25.008,83.78
4376,"0000-07-01 07:30:00",320.248,17.585,13.704,4.156,5.007,101391.639,0.267,160.32,168.073,34.309,95.535
4377,"0000-07-01 08:30:00",402.679,18.445,14.461,4.512,5.115,101397.135,0.176,198.469,213.755,43.399,108.917
4378,"0000-07-01 09:30:00",447.387,19.147,15.168,4.731,5.214,101400.803,0.176,231.822,225.55,51.668,125.334
4379,"0000-07-01 10:30:00",501.211,19.816,15.851,4.804,5.063,101399.188,0.277,256.698,255.592,58.158,146.726
4380,"0000-07-01 11:30:00",554.81,20.374,16.565,4.809,5.008,101390.422,0.175,285.007,283.439,61.341,173.559
4381,"0000-07-01 12:30:00",546.064,20.861,17.177,4.719,4.912,101379.839,0.183,266.876,292.343,60.082,201.822
4382,"0000-07-01 13:30:00",489.831,20.903,17.684,4.709,5.114,101377.22,0.262,258.273,241.816,54.875,225.772
4383,"0000-07-01 14:30:00",432.295,21.125,18.179,4.562,4.955,101368.053,0.164,230.766,209.499,47.242,244.191
4384,"0000-07-01 15:30:00",377.42,21.105,18.637,4.451,4.87,101351.476,0.2,190.085,193.412,38.418,258.729
4385,"0000-07-01 16:30:00",299.707,20.83,19.112,4.196,4.607,101342.128,0.122,150.99,152.511,29.149,271.069
4386,"0000-07-01 17:30:00",191.185,20.298,19.477,4.021,4.201,101345.611,0.202,104.396,87.649,19.908,282.351
4387,"0000-07-01 18:30:00",98.055,19.364,18.298,3.551,3.793,101354.278,0.079,61.204,36.419,11.047,293.337
4388,"0000-07-01 19:30:00",21.178,17.703,16.896,2.859,3.467,101382.614,0.124,17.675,3.479,2.898,304.562
4389,"0000-07-01 20:30:00",0.116,16.389,15.409,2.413,3.323,101412.825,0.063,0.101,0,-4.187,316.406
4390,"0000-07-01 21:30:00",0,15.585,14.152,2.41,3.349,101426.223,0.048,0,0,-9.825,329.095
4391,"0000-07-01 22:30:00",0,14.924,13.041,2.482,3.339,101430.679,0.082,0,0,-13.639,342.635
4392,"0000-07-01 23:30:00",0,14.456,11.985,2.553,3.384,101421.236,0.015,0,0,-15.309,332.212
4393,"0000-07-02 00:30:00",0,14.104,11.773,2.555,3.512,101406.074,0.08,0,0,-14.676,11.039
4394,"0000-07-02 01:30:00",0,13.81,11.598,2.53,3.798,101394.123,0.065,0,0,-11.805,24.9
4395,"0000-07-02 02:30:00",0.002,13.536,11.428,2.426,3.94,101384.49,0.072,0,0,-6.947,37.99
4396,"0000-07-02 03:30:00",4.071,13.391,11.235,2.394,4.301,101390.894,0.041,4.083,0.026,-0.469,50.203
4397,"0000-07-02 04:30:00",47.87,14.419,11.311,2.491,4.76,101401.489,0.06,38.425,10.321,7.243,61.672
4398,"0000-07-02 05:30:00",131.672,15.882,11.655,2.86,4.596,101416.752,0.066,88.776,45.332,15.818,72.718
4399,"0000-07-02 06:30:00",243.241,17.256,12.774,3.326,4.776,101432.448,0.033,141.929,105.252,24.926,83.798
4400,"0000-07-02 07:30:00",344.805,18.464,13.828,3.62,4.997,101443.412,0.037,190.666,161.158,34.227,95.553
4401,"0000-07-02 08:30:00",450.442,19.477,14.788,3.739,5.097,101444.518,0.031,227.615,232.487,43.316,108.933
4402,"0000-07-02 09:30:00",519.985,20.289,15.701,3.951,5.115,101443.692,0.075,263.186,265.697,51.598,125.369
4403,"0000-07-02 10:30:00",566.201,21.003,16.523,3.984,5.364,101441.521,0.072,304.489,265.474,58.075,146.7
4404,"0000-07-02 11:30:00",548.072,21.425,17.3,4.145,5.753,101428.602,0.124,310.188,243.283,61.265,173.48
4405,"0000-07-02 12:30:00",555.776,21.798,17.923,4.069,5.581,101414.906,0.062,301.268,256.441,60.022,201.701
4406,"0000-07-02 13:30:00",539.564,22.093,18.524,4.12,5.301,101407.386,0.062,284.029,257.128,54.833,225.645
4407,"0000-07-02 14:30:00",481.7,22.149,19.12,4.164,5.284,101391.503,0.023,245.925,234.769,47.21,244.075
4408,"0000-07-02 15:30:00",395.165,22.055,19.574,4.145,4.921,101373.813,0.129,196.652,194.881,38.392,258.625
4409,"0000-07-02 16:30:00",285.191,21.609,19.886,4.003,4.939,101364.114,0.069,151.797,128.136,29.125,270.975
4410,"0000-07-02 17:30:00",169.176,20.888,20.114,3.682,4.894,101371.501,0.093,100.765,64.262,19.881,282.264
4411,"0000-07-02 18:30:00",82.185,19.764,18.886,3.372,4.835,101377.304,0.058,57.534,22.372,11.015,293.256
4412,"0000-07-02 19:30:00",16.989,18.291,17.475,2.85,4.704,101400.323,0.071,14.388,1.942,2.86,304.484
4413,"0000-07-02 20:30:00",0.059,16.999,16.022,2.477,4.088,101428.128,0.138,0.056,0,-4.232,316.333
4414,"0000-07-02 21:30:00",0,16.142,14.77,2.403,3.751,101434.464,0.113,0,0,-9.881,329.027
4415,"0000-07-02 22:30:00",0,15.423,13.706,2.431,4.101,101434.012,0.037,0,0,-13.704,342.576
4416,"0000-07-02 23:30:00",0,14.822,12.665,2.435,3.947,101421.45,0.024,0,0,-15.384,332.164
4417,"0000-07-03 00:30:00",0,14.338,12.342,2.424,4.143,101405.115,0.029,0,0,-14.758,11.005
4418,"0000-07-03 01:30:00",0,14.052,12.111,2.37,4.34,101384.439,0.066,0,0,-11.891,24.879
4419,"0000-07-03 02:30:00",0,13.759,11.867,2.456,4.515,101372.141,0.067,0,0,-7.035,37.982
4420,"0000-07-03 03:30:00",4.329,13.685,11.662,2.512,4.881,101360.206,0.092,4.104,0.107,-0.551,50.215
4421,"0000-07-03 04:30:00",48.873,14.497,11.813,2.626,5.103,101368.416,0.102,38.938,8.926,7.154,61.684
4422,"0000-07-03 05:30:00",127.412,15.894,12.297,3.049,5.198,101380.781,0.11,82.387,42.493,15.732,72.736
4423,"0000-07-03 06:30:00",229.233,17.218,13.404,3.522,5.092,101390.227,0.109,125.541,99.495,24.84,83.82
4424,"0000-07-03 07:30:00",347.804,18.483,14.432,3.825,5.212,101395.21,0.074,170.121,172.289,34.14,95.578
4425,"0000-07-03 08:30:00",450.888,19.583,15.334,3.99,5.153,101393.23,0.098,210.47,234.266,43.229,108.956
4426,"0000-07-03 09:30:00",516.902,20.457,16.087,4.276,5.323,101393.556,0.114,242.521,267.682,51.509,125.381
4427,"0000-07-03 10:30:00",549.522,21.021,16.814,4.448,5.579,101389.807,0.152,278.982,266.591,57.986,146.68
4428,"0000-07-03 11:30:00",561.572,21.494,17.514,4.718,5.829,101381.519,0.1,293.371,271.201,61.184,173.404
4429,"0000-07-03 12:30:00",529.49,21.678,18.185,4.808,5.796,101368.541,0.165,286.572,244.006,59.956,201.579
4430,"0000-07-03 13:30:00",504.028,21.909,18.711,4.718,5.821,101357.054,0.061,271.605,234.745,54.784,225.514
4431,"0000-07-03 14:30:00",424.092,21.883,19.182,4.654,5.643,101350.445,0.03,230.021,196.463,47.173,243.954
4432,"0000-07-03 15:30:00",351.841,21.769,19.61,4.504,5.478,101336.805,0.011,190.796,160.316,38.36,258.517
4433,"0000-07-03 16:30:00",267.712,21.348,19.894,4.525,5.087,101332.073,0.191,147.369,119.392,29.095,270.877
4434,"0000-07-03 17:30:00",173.884,20.676,20.093,4.241,4.848,101339.224,0.055,104.876,69.494,19.849,282.173
4435,"0000-07-03 18:30:00",85.948,19.713,18.901,3.749,4.823,101352.654,0.037,58.181,28.451,10.978,293.171
4436,"0000-07-03 19:30:00",18.651,18.228,17.639,3.25,4.673,101376.095,0.064,15.604,3.063,2.817,304.404
4437,"0000-07-03 20:30:00",0.067,17.027,16.355,2.84,4.741,101407.874,0.027,0.05,0,-4.284,316.258
4438,"0000-07-03 21:30:00",0,16.235,15.215,2.751,4.484,101420.003,0.132,0,0,-9.943,328.958
4439,"0000-07-03 22:30:00",0,15.598,14.188,2.659,4.673,101419.59,0.224,0,0,-13.777,342.516
4440,"0000-07-03 23:30:00",0,15.192,13.192,2.696,4.689,101411.844,0.141,0,0,-15.464,332.117
4441,"0000-07-04 00:30:00",0.004,14.775,12.945,2.68,4.327,101386.282,0.043,0,0,-14.846,10.973
4442,"0000-07-04 01:30:00",0.013,14.419,12.684,2.652,4.776,101369.691,0.066,0,0,-11.981,24.862
4443,"0000-07-04 02:30:00",0.004,14.255,12.516,2.644,4.913,101360.185,0.017,0,0,-7.128,37.979
4444,"0000-07-04 03:30:00",3.16,14.186,12.379,2.54,5.005,101361.477,0.036,3.122,0.034,-0.65,50.215
4445,"0000-07-04 04:30:00",43.926,14.973,12.372,2.538,4.924,101368.463,0.194,35.252,9.426,7.061,61.701
4446,"0000-07-04 05:30:00",130.297,16.313,12.631,2.887,5.119,101385.942,0.108,85.799,46.857,15.641,72.759
4447,"0000-07-04 06:30:00",239.905,17.712,13.658,3.208,5.031,101396.769,0.082,137.474,105.345,24.749,83.848
4448,"0000-07-04 07:30:00",355.613,18.96,14.682,3.509,5.133,101406.598,0.142,183.709,175.549,34.049,95.609
4449,"0000-07-04 08:30:00",455.692,19.954,15.636,3.762,5.164,101409.852,0.185,218.94,240.702,43.137,108.986
4450,"0000-07-04 09:30:00",546.466,20.73,16.497,4.152,5.158,101407.919,0.304,257.703,288.39,51.415,125.4
4451,"0000-07-04 10:30:00",582.417,21.511,17.352,4.247,4.93,101399.785,0.203,270.944,307.224,57.891,146.667
4452,"0000-07-04 11:30:00",582.901,21.989,18.032,4.388,5.07,101389.41,0.246,289.725,294.959,61.095,173.331
4453,"0000-07-04 12:30:00",548.492,22.218,18.505,4.491,5.215,101383.879,0.161,280.225,272.686,59.882,201.456
4454,"0000-07-04 13:30:00",491.266,22.305,18.898,4.521,5.07,101382.181,0.208,259.7,235.717,54.728,225.379
4455,"0000-07-04 14:30:00",451.651,22.233,19.369,4.439,5.082,101372.836,0.239,232.641,221.322,47.129,243.829
4456,"0000-07-04 15:30:00",372.632,22.079,19.822,4.375,4.865,101360.27,0.012,193.681,181.744,38.322,258.405
4457,"0000-07-04 16:30:00",280.9,21.666,20.152,4.062,4.901,101355.251,0.016,149.707,132.015,29.059,270.775
4458,"0000-07-04 17:30:00",167.804,20.869,20.319,3.81,4.709,101364.543,0.031,100.045,68.48,19.81,282.079
4459,"0000-07-04 18:30:00",77.2,19.765,19.123,3.379,4.618,101375.49,0.187,53.524,23.624,10.935,293.083
4460,"0000-07-04 19:30:00",16.983,18.331,17.821,2.888,4.714,101393.835,0.105,14.803,2.109,2.767,304.321
4461,"0000-07-04 20:30:00",0.045,17.209,16.507,2.552,4.795,101416.41,0.113,0.034,0,-4.343,316.18
4462,"0000-07-04 21:30:00",0,16.538,15.404,2.391,4.808,101420.013,0.085,0,0,-10.013,328.888
4463,"0000-07-04 22:30:00",0,16.041,14.51,2.395,4.82,101414.409,0.322,0,0,-13.855,342.456
4464,"0000-07-04 23:30:00",0,15.53,13.533,2.396,4.76,101392.916,0.366,0,0,-15.551,332.071
4465,"0000-07-05 00:30:00",0,15.162,13.269,2.51,4.653,101366.889,0.153,0,0,-14.939,10.944
4466,"0000-07-05 01:30:00",0,14.837,13.084,2.564,5.048,101352.408,0.082,0,0,-12.079,24.848
4467,"0000-07-05 02:30:00",0,14.554,12.86,2.612,5.141,101342.418,0.107,0,0,-7.226,37.979
4468,"0000-07-05 03:30:00",2.787,14.563,12.69,2.595,5.649,101352.863,0.114,2.627,0.011,-0.748,50.226
4469,"0000-07-05 04:30:00",35.796,15.198,12.72,2.74,5.648,101356.005,0.192,30.832,4.152,6.965,61.722
4470,"0000-07-05 05:30:00",104.371,16.304,12.921,3.068,5.905,101367.54,0.071,77.868,25.081,15.545,72.787
4471,"0000-07-05 06:30:00",192.458,17.389,13.802,3.509,6.031,101390.353,0.047,125.509,64.812,24.655,83.881
4472,"0000-07-05 07:30:00",283.926,18.374,14.635,3.895,5.805,101402.263,0.038,177.243,102.143,33.954,95.646
4473,"0000-07-05 08:30:00",366.316,19.187,15.462,4.06,6.01,101413.51,0.048,216.444,144.313,43.041,109.022
4474,"0000-07-05 09:30:00",437.312,19.859,16.239,4.272,5.903,101424.894,0.141,244.548,188.878,51.317,125.426
4475,"0000-07-05 10:30:00",475.812,20.371,16.952,4.402,5.868,101430.151,0.081,270.399,201.656,57.791,146.66
4476,"0000-07-05 11:30:00",508.253,20.937,17.636,4.592,5.963,101421.165,0.166,293.559,207.305,61,173.264
4477,"0000-07-05 12:30:00",508.7,21.267,18.05,4.786,5.749,101416.922,0.123,286.92,216.276,59.802,201.333
4478,"0000-07-05 13:30:00",486.149,21.374,18.486,4.887,5.66,101423.383,0.055,272.459,208.473,54.666,225.241
4479,"0000-07-05 14:30:00",433.992,21.376,18.738,4.876,5.385,101411.67,0.025,239.038,190.396,47.08,243.7
4480,"0000-07-05 15:30:00",361.109,21.216,18.938,4.572,5.072,101404.942,0.049,188.161,170.063,38.278,258.288
4481,"0000-07-05 16:30:00",278.049,20.752,19.035,4.446,5.064,101406.491,0.148,149.465,126.239,29.016,270.669
4482,"0000-07-05 17:30:00",175.267,19.893,19.068,4.192,4.966,101419.15,0.062,100.898,72.013,19.765,281.981
4483,"0000-07-05 18:30:00",78.094,18.86,17.97,3.625,4.908,101436.84,0.076,54.322,22.452,10.886,292.992
4484,"0000-07-05 19:30:00",16.514,17.58,16.839,3.063,4.975,101460.841,0.016,13.737,2.373,2.711,304.235
4485,"0000-07-05 20:30:00",0.054,16.556,15.703,2.597,5.051,101485.592,0.004,0.05,0,-4.408,316.101
4486,"0000-07-05 21:30:00",0,15.796,14.722,2.43,5.189,101486.622,0.118,0,0,-10.088,328.816
4487,"0000-07-05 22:30:00",0,15.309,13.82,2.4,5.361,101481.681,0.034,0,0,-13.94,342.396
4488,"0000-07-05 23:30:00",0,14.844,12.847,2.349,5.258,101470.832,0.028,0,0,-15.645,332.026
4489,"0000-07-06 00:30:00",0,14.51,12.592,2.326,5.137,101452.39,0.1,0,0,-15.04,10.916
4490,"0000-07-06 01:30:00",0,14.25,12.382,2.278,5.222,101441.19,0.031,0,0,-12.182,24.838
4491,"0000-07-06 02:30:00",0,13.989,12.195,2.38,5.222,101430.51,0.12,0,0,-7.33,37.983
4492,"0000-07-06 03:30:00",2.749,13.834,12.098,2.391,5.541,101443.52,0.032,2.69,0.021,-0.851,50.242
4493,"0000-07-06 04:30:00",41.52,14.556,12.265,2.608,5.592,101449.233,0.012,34.322,6.594,6.863,61.748
4494,"0000-07-06 05:30:00",121.112,15.88,12.703,2.984,5.504,101463.561,0.012,82.16,37.25,15.445,72.82
4495,"0000-07-06 06:30:00",227.563,17.046,13.672,3.498,5.612,101486.224,0.027,134.566,90.914,24.555,83.92
4496,"0000-07-06 07:30:00",337.456,18.056,14.55,3.884,5.555,101503.65,0.009,182.165,153.078,33.856,95.69
4497,"0000-07-06 08:30:00",435.769,18.962,15.337,4.139,5.465,101508.905,0.012,222.042,212.686,42.94,109.066
4498,"0000-07-06 09:30:00",505.506,19.681,16.033,4.461,5.618,101513.734,0.01,261.894,241.523,51.212,125.459
4499,"0000-07-06 10:30:00",518.723,20.208,16.754,4.461,5.771,101522.722,0.021,283.816,229.713,57.684,146.659
4500,"0000-07-06 11:30:00",545.41,20.724,17.442,4.606,5.93,101522.705,0.038,295.674,241.752,60.898,173.199
4501,"0000-07-06 12:30:00",534.773,20.987,17.821,4.737,5.885,101521.217,0.085,287.581,241.748,59.716,201.21
4502,"0000-07-06 13:30:00",509.549,21.119,18.216,4.688,5.62,101519.91,0.017,262.41,248.35,54.598,225.1
4503,"0000-07-06 14:30:00",421.129,21.075,18.472,4.523,5.673,101503.729,0.1,235.966,189.288,47.024,243.566
4504,"0000-07-06 15:30:00",349.021,20.801,18.536,4.356,5.706,101496.135,0.022,204.024,152.441,38.228,258.167
4505,"0000-07-06 16:30:00",254.316,20.257,18.638,4.151,5.711,101497.508,0.327,149.732,110.055,28.967,270.559
4506,"0000-07-06 17:30:00",159.495,19.596,18.839,3.843,5.496,101508.405,0.191,98.427,62.602,19.715,281.88
4507,"0000-07-06 18:30:00",81.465,18.668,17.666,3.327,5.26,101528.601,0.181,56.025,26.026,10.831,292.897
4508,"0000-07-06 19:30:00",16.763,17.105,16.263,2.709,4.998,101556.448,0.3,14.568,2.502,2.649,304.147
4509,"0000-07-06 20:30:00",0.052,15.906,14.93,2.318,4.813,101584.793,0.172,0.05,0,-4.481,316.019
4510,"0000-07-06 21:30:00",0.004,15.081,13.747,2.123,4.528,101598.635,0.036,0,0,-10.17,328.744
4511,"0000-07-06 22:30:00",0.011,14.439,12.677,2.24,4.127,101600.549,0.033,0,0,-14.033,342.336
4512,"0000-07-06 23:30:00",0.002,13.999,11.672,2.314,3.938,101592.539,0.076,0,0,-15.745,331.982
4513,"0000-07-07 00:30:00",0.005,13.619,11.392,2.29,3.934,101578.785,0.01,0,0,-15.146,10.89
4514,"0000-07-07 01:30:00",0.002,13.328,11.095,2.285,3.822,101561.609,0.011,0,0,-12.291,24.83
4515,"0000-07-07 02:30:00",0.004,13.096,10.887,2.382,4.058,101548.373,0.013,0,0,-7.439,37.992
4516,"0000-07-07 03:30:00",3.488,12.886,10.679,2.372,4.461,101559.849,0.016,3.446,0.026,-0.959,50.263
4517,"0000-07-07 04:30:00",46.309,13.783,10.854,2.437,4.721,101566.717,0.038,36.414,9.622,6.758,61.779
4518,"0000-07-07 05:30:00",135.045,15.245,11.341,2.829,4.846,101578.206,0.013,83.236,50.895,15.341,72.86
4519,"0000-07-07 06:30:00",245.169,16.631,12.545,3.376,5.189,101593.356,0.012,132.702,110.232,24.453,83.965
4520,"0000-07-07 07:30:00",364.817,17.856,13.669,3.777,4.729,101603.335,0.025,173.813,187.318,33.753,95.74
4521,"0000-07-07 08:30:00",473.073,18.931,14.617,4.104,4.86,101604.443,0.001,222.907,248.103,42.836,109.118
4522,"0000-07-07 09:30:00",525.017,19.724,15.419,4.373,5.144,101601.011,0.002,267.356,255.417,51.103,125.501
4523,"0000-07-07 10:30:00",558.218,20.364,16.228,4.584,5.156,101598.251,0.011,288.011,267.239,57.573,146.666
4524,"0000-07-07 11:30:00",587.116,20.77,16.994,4.568,5.463,101587.719,0.048,299.049,283.776,60.791,173.14
4525,"0000-07-07 12:30:00",580.59,21.198,17.591,4.595,5.377,101578.188,0.143,295.629,280.167,59.623,201.087
4526,"0000-07-07 13:30:00",554.075,21.437,18.11,4.548,5.143,101568.256,0.05,279.106,269.006,54.523,224.957
4527,"0000-07-07 14:30:00",463.414,21.361,18.521,4.492,5.113,101553.902,0.07,231.873,226.063,46.961,243.428
4528,"0000-07-07 15:30:00",384.562,21.153,18.88,4.284,5.219,101544.754,0.047,201.043,180.327,38.173,258.042
4529,"0000-07-07 16:30:00",283.619,20.75,19.167,3.93,5.077,101533.438,0.149,158.094,122.898,28.913,270.445
4530,"0000-07-07 17:30:00",177.41,20.104,19.342,3.801,4.83,101535.302,0.237,110.66,65.715,19.659,281.776
4531,"0000-07-07 18:30:00",82.017,19.082,18.137,3.318,4.589,101546.63,0.036,59.374,22.09,10.77,292.8
4532,"0000-07-07 19:30:00",17.384,17.633,16.845,2.791,4.538,101569.2,0.032,14.49,2.454,2.581,304.056
4533,"0000-07-07 20:30:00",0.041,16.304,15.443,2.433,4.41,101601.119,0.015,0.037,0,-4.559,315.936
4534,"0000-07-07 21:30:00",0,15.556,14.296,2.381,4.517,101613.633,0.07,0,0,-10.258,328.67
4535,"0000-07-07 22:30:00",0,14.937,13.258,2.299,4.133,101616.105,0.012,0,0,-14.131,342.276
4536,"0000-07-07 23:30:00",0,14.365,12.165,2.245,4.354,101608.273,0.039,0,0,-15.852,331.939
4537,"0000-07-08 00:30:00",0,13.847,11.822,2.235,4.104,101601.358,0.034,0,0,-15.259,10.866
4538,"0000-07-08 01:30:00",0.007,13.451,11.601,2.268,4.372,101589.487,0.256,0,0,-12.406,24.826
4539,"0000-07-08 02:30:00",0.005,13.184,11.452,2.231,4.934,101582.302,0.081,0,0,-7.554,38.005
4540,"0000-07-08 03:30:00",2.335,13.052,11.311,2.247,4.895,101595.691,0.127,2.336,0.012,-1.071,50.288
4541,"0000-07-08 04:30:00",40.154,13.831,11.436,2.406,4.874,101605.194,0.101,33.841,6.631,6.647,61.815
4542,"0000-07-08 05:30:00",120.069,15.282,11.897,2.755,5.129,101621.316,0.057,82.946,37.705,15.233,72.904
4543,"0000-07-08 06:30:00",222.282,16.625,12.997,3.249,5.129,101642.582,0.103,130.754,92.192,24.345,84.017
4544,"0000-07-08 07:30:00",315.747,17.768,13.969,3.526,5.208,101654.947,0.161,173.57,140.968,33.646,95.797
4545,"0000-07-08 08:30:00",406.077,18.729,14.917,3.867,5.164,101658.148,0.197,198.346,203.893,42.726,109.176
4546,"0000-07-08 09:30:00",485.477,19.543,15.831,4.15,5.202,101661.695,0.239,224.694,256.419,50.99,125.549
4547,"0000-07-08 10:30:00",525.726,20.202,16.636,4.343,5.316,101662.644,0.168,253.57,265.405,57.456,146.68
4548,"0000-07-08 11:30:00",523.837,20.73,17.234,4.492,5.477,101658.23,0.102,289.444,229.248,60.677,173.084
4549,"0000-07-08 12:30:00",505.5,21.132,17.742,4.48,5.823,101651.964,0.144,284.342,219.32,59.523,200.966
4550,"0000-07-08 13:30:00",494.014,21.469,18.258,4.454,5.591,101656.523,0.165,265.452,226.568,54.445,224.822
4551,"0000-07-08 14:30:00",441.356,21.468,18.508,4.364,5.717,101652.977,0.276,236.078,205.279,46.895,243.296
4552,"0000-07-08 15:30:00",356.713,21.307,18.79,4.421,5.665,101645.489,0.148,205.924,150.789,38.113,257.919
4553,"0000-07-08 16:30:00",261.126,20.832,19.128,4.266,5.46,101627.394,0.064,156.658,104.467,28.761,270.444
4554,"0000-07-08 17:30:00",169.906,20.241,19.37,4.016,5.492,101632.782,0.013,105.253,64.651,19.597,281.668
4555,"0000-07-08 18:30:00",76.147,19.201,18.262,3.493,5.471,101645.441,0.127,54.704,21.444,10.702,292.699
4556,"0000-07-08 19:30:00",14.574,17.67,16.983,2.949,5.287,101670.687,0.079,13.012,1.56,2.507,303.963
4557,"0000-07-08 20:30:00",2.356,16.607,15.731,2.578,5.381,101691.66,0.104,0.043,0,-4.642,315.851
4558,"0000-07-08 21:30:00",0,15.883,14.574,2.465,5.081,101696.053,0.108,0,0,-10.353,328.595
4559,"0000-07-08 22:30:00",0,15.306,13.546,2.44,4.85,101695.322,0.144,0,0,-14.236,342.217
4560,"0000-07-08 23:30:00",0,14.923,12.617,2.471,5.004,101681.254,0.007,0,0,-15.967,331.897
4561,"0000-07-09 00:30:00",0,14.496,12.331,2.442,4.955,101666.37,0.014,0,0,-15.378,10.845
4562,"0000-07-09 01:30:00",0,14.139,12.018,2.367,4.716,101646.299,0.02,0,0,-12.527,24.824
4563,"0000-07-09 02:30:00",0,13.838,11.753,2.499,4.92,101628.976,0.043,0,0,-7.674,38.021
4564,"0000-07-09 03:30:00",2.253,13.695,11.572,2.495,5.221,101620.986,0.042,2.145,0.017,-1.19,50.318
4565,"0000-07-09 04:30:00",36.364,14.298,11.821,2.634,5.58,101623.799,0.046,29.819,5.348,6.532,61.857
4566,"0000-07-09 05:30:00",100.687,15.466,12.486,2.903,5.94,101628.771,0.041,72.081,25.486,15.121,72.954
4567,"0000-07-09 06:30:00",193.151,16.733,13.566,3.249,5.873,101636.234,0.059,118.904,69.203,24.234,84.075
4568,"0000-07-09 07:30:00",308.836,18.021,14.519,3.62,5.597,101643.154,0.054,169.078,133.166,33.535,95.861
4569,"0000-07-09 08:30:00",391.201,18.989,15.319,3.787,5.551,101634.473,0.094,203.992,178.603,42.613,109.241
4570,"0000-07-09 09:30:00",456.135,19.893,16.06,4.11,5.796,101632.605,0.098,244.928,201.574,50.873,125.607
4571,"0000-07-09 10:30:00",495.852,20.604,16.706,4.412,5.934,101616.869,0.132,268.046,217.79,57.334,146.701
